label,x,y,plot_type,plot_num
MEX_BZ,1471.2085355103006,508157.6046708906,path,5
MEX_BZ,1631.4913795737805,508157.6046708906,path,5
MEX_BZ,1809.2364592625902,501448.46950306697,path,5
MEX_BZ,2006.3462219335652,501448.46950306697,path,5
MEX_BZ,2224.9303796960726,493940.07112018234,path,5
MEX_BZ,2467.328490156483,493940.07112018234,path,5
MEX_BZ,2736.134997253018,485992.9707103336,path,5
MEX_BZ,3034.2270001988945,485992.9707103336,path,5
MEX_BZ,3364.7950477513036,477815.83900812734,path,5
MEX_BZ,3731.3772874045194,477815.83900812734,path,5
MEX_BZ,4137.897335013964,468644.14655456995,path,5
MEX_BZ,4588.706270178743,468644.14655456995,path,5
MEX_BZ,5088.62920686906,455112.0235261159,path,5
MEX_BZ,5643.016937754921,455112.0235261159,path,5
MEX_BZ,6257.803204997465,429365.86515565176,path,5
MEX_BZ,6939.568210485722,429365.86515565176,path,5
MEX_BZ,7695.6090452837325,379750.1609079447,path,5
MEX_BZ,8534.017792110963,379750.1609079447,path,5
MEX_BZ,9463.768136805258,299206.3778260451,path,5
MEX_BZ,10494.811415791086,299206.3778260451,path,5
MEX_BZ,11638.183127571845,199790.68333047463,path,5
MEX_BZ,12906.121048263558,199790.68333047463,path,5
MEX_BZ,14312.196215388447,111940.34704631471,path,5
MEX_BZ,15871.458181878705,111940.34704631471,path,5
MEX_BZ,17600.59609497796,57161.482238474906,path,5
MEX_BZ,19518.11732410619,57161.482238474906,path,5
MEX_BZ,21644.54554958363,32438.020327083723,path,5
MEX_BZ,24002.640432404194,32438.020327083723,path,5
MEX_BZ,26617.641216235566,25654.162502152743,path,5
MEX_BZ,29517.536868975058,25654.162502152743,path,5
MEX_BZ,32733.365655250334,29871.265250588258,path,5
MEX_BZ,36299.54734625959,29871.265250588258,path,5
MEX_BZ,40254.2516226709,47393.68209702433,path,5
MEX_BZ,44639.80661368427,47393.68209702433,path,5
MEX_BZ,49503.151944945086,71782.92578594631,path,5
MEX_BZ,54896.34114438797,71782.92578594631,path,5
MEX_BZ,60877.09878337868,65044.02322372348,path,5
MEX_BZ,67509.43831636595,38180.17898279444,path,5
MEX_BZ,74864.34723192769,27226.984103256087,path,5
MEX_BZ,83020.54684854236,33892.95986829113,path,5
MEX_BZ,92065.33488735979,48284.58057274839,path,5
MEX_BZ,102095.51984022536,58097.33392924356,path,5
MEX_BZ,113218.45713371693,50512.92135454492,path,5
MEX_BZ,125553.19817950414,50512.92135454492,path,5
MEX_BZ,139231.76460958307,51763.407678966956,path,5
MEX_BZ,154400.56133482783,51763.407678966956,path,5
MEX_BZ,171221.9435511566,56464.45624458122,path,5
MEX_BZ,189875.9544653447,53492.59605601945,path,5
MEX_BZ,210562.25233977698,53492.59605601945,path,5
MEX_BZ,233502.24748174738,51995.46804536012,path,5
MEX_BZ,258941.47205000828,51995.46804536012,path,5
MEX_BZ,287152.20804316486,52948.95368152477,path,5
MEX_BZ,318436.40159788914,64762.61740503278,path,5
MEX_BZ,353128.89478937694,64762.61740503278,path,5
MEX_BZ,391601.0095247653,72741.25354186924,path,5
MEX_BZ,434264.5218887604,72741.25354186924,path,5
MEX_BZ,481576.06947984005,83626.8516886084,path,5
MEX_BZ,534042.0389097738,83626.8516886084,path,5
MEX_BZ,592223.9857785278,91440.62957366527,path,5
MEX_BZ,656744.6451358144,91440.62957366527,path,5
MEX_BZ,728294.5967606646,105306.38070464338,path,5
MEX_BZ,807639.6565990886,105306.38070464338,path,5
MEX_BZ,895629.0734721042,133022.53612070254,path,5
MEX_BZ,993204.6187854371,133022.53612070254,path,5
MEX_BZ,1101410.6665301884,133022.53612070254,path,5
MEX_BZ,1221405.3714630827,142368.90572975457,path,5
MEX_BZ,1354473.0651089794,142368.90572975457,path,5
MEX_BZ,1502038.0022630058,142368.90572975457,path,5
MEX_BZ,1665679.6051243155,287089.43720495765,path,5
MEX_BZ,1847149.3682230278,287089.43720495765,path,5
MEX_BZ,2048389.605077793,287089.43720495765,path,5
MEX_BZ,2271554.2372338055,287089.43720495765,path,5
MEX_BZ,2519031.848191244,287089.43720495765,path,5
MEX_BZ,2793471.2489758045,287089.43720495765,path,5
MEX_BZ,0.0,274180.9417020778,path,6
MEX_BZ,100.0,274180.9417020778,path,6
MEX_BZ,110.89427210469387,274180.9417020778,path,6
MEX_BZ,122.97539585629896,278556.8870395556,path,6
MEX_BZ,136.37267010270858,278556.8870395556,path,6
MEX_BZ,151.22947986013432,282080.94922152837,path,6
MEX_BZ,167.70483089861054,282080.94922152837,path,6
MEX_BZ,185.9750515094221,283825.8153775924,path,6
MEX_BZ,206.23567966770307,283825.8153775924,path,6
MEX_BZ,228.70355578766768,283615.4861348884,path,6
MEX_BZ,253.61914346828647,283615.4861348884,path,6
MEX_BZ,281.2491030673155,282165.31249238586,path,6
MEX_BZ,311.88914564748006,282165.31249238586,path,6
MEX_BZ,345.8671978393218,280553.2039478257,path,6
MEX_BZ,383.5469114928174,280553.2039478257,path,6
MEX_BZ,425.33155567999427,279337.0685020887,path,6
MEX_BZ,471.6683327029008,279337.0685020887,path,6
MEX_BZ,523.0531642992275,278250.30533601536,path,6
MEX_BZ,580.0359992701974,278250.30533601536,path,6
MEX_BZ,643.2266993358728,276757.60018237255,path,6
MEX_BZ,713.3015662115646,276757.60018237255,path,6
MEX_BZ,791.0105797616955,274712.5258011735,path,6
MEX_BZ,877.185424697851,274712.5258011735,path,6
MEX_BZ,972.7483917271503,272238.0022555151,path,6
MEX_BZ,1078.7222484159404,272238.0022555151,path,6
MEX_BZ,1196.2411854122447,269270.4460294433,path,6
MEX_BZ,1326.5629551794705,269270.4460294433,path,6
MEX_BZ,1471.0823331567908,265669.5776525147,path,6
MEX_BZ,1631.3460454149706,265669.5776525147,path,6
MEX_BZ,1809.0693225716411,261435.25304666677,path,6
MEX_BZ,2006.1542571351388,261435.25304666677,path,6
MEX_BZ,2224.7101607473414,256579.30853584997,path,6
MEX_BZ,2467.07613919993,256579.30853584997,path,6
MEX_BZ,2735.8461268343476,251133.85526241467,path,6
MEX_BZ,3033.896648257411,251133.85526241467,path,6
MEX_BZ,3364.4176044937617,244943.02045463212,path,6
MEX_BZ,3730.946413065537,244943.02045463212,path,6
MEX_BZ,4137.405867385214,237281.60875999834,path,6
MEX_BZ,4588.146120653731,237281.60875999834,path,6
MEX_BZ,5087.991243598703,226315.2002659138,path,6
MEX_BZ,5642.290854339346,226315.2002659138,path,6
MEX_BZ,6256.977372949334,208848.26506581772,path,6
MEX_BZ,6938.629513487563,208848.26506581772,path,6
MEX_BZ,7694.542693023496,181472.17857033285,path,6
MEX_BZ,8532.80711121332,181472.17857033285,path,6
MEX_BZ,9462.39433607757,143982.75480607734,path,6
MEX_BZ,10493.253322669001,143982.75480607734,path,6
MEX_BZ,11636.416892275403,102627.21571682525,path,6
MEX_BZ,12904.119811756447,102627.21571682525,path,6
MEX_BZ,14309.929736764918,67480.09966982805,path,6
MEX_BZ,15868.89242027859,67480.09966982805,path,6
MEX_BZ,17597.692740544895,44812.43404974884,path,6
MEX_BZ,19514.833271847812,44812.43404974884,path,6
MEX_BZ,21640.83230926027,34314.84071340454,path,6
MEX_BZ,23998.44346675158,34314.84071340454,path,6
MEX_BZ,26612.899198910625,32943.97980222086,path,6
MEX_BZ,29512.180852587873,32943.97980222086,path,6
MEX_BZ,32727.318138698156,38156.742889179266,path,6
MEX_BZ,36292.721229296796,38156.742889179266,path,6
MEX_BZ,40246.54903421439,52561.077657299335,path,6
MEX_BZ,44631.11759875078,52561.077657299335,path,6
MEX_BZ,49493.3529933246,66469.83704767843,path,6
MEX_BZ,54885.29354215408,66469.83704767843,path,6
MEX_BZ,60864.64676609631,54893.087052394454,path,6
MEX_BZ,67495.40700035567,33345.54399097812,path,6
MEX_BZ,74848.540297145,26510.433810401057,path,6
MEX_BZ,83002.7439435074,33958.1512517598,path,6
MEX_BZ,92045.28872307549,45989.27557871523,path,6
MEX_BZ,102072.95293611842,51066.707740415986,path,6
MEX_BZ,113193.05817427539,51556.058476847924,path,6
MEX_BZ,125524.61793540537,51556.058476847924,path,6
MEX_BZ,139199.61137166593,53262.25093656827,path,6
MEX_BZ,154364.39580317156,53262.25093656827,path,6
MEX_BZ,171181.27311473587,55715.1698046674,path,6
MEX_BZ,189830.22680013435,51777.58141265041,path,6
MEX_BZ,210510.8482446987,51777.58141265041,path,6
MEX_BZ,233444.47286237532,51287.01302912273,path,6
MEX_BZ,258876.54894937068,51287.01302912273,path,6
MEX_BZ,287079.26460715645,55554.08271971567,path,6
MEX_BZ,318354.4608496141,63883.017405905695,path,6
MEX_BZ,353036.86207200255,63883.017405905695,path,6
MEX_BZ,391497.6584559992,71435.05768653366,path,6
MEX_BZ,434148.4786517012,71435.05768653366,path,6
MEX_BZ,481445.7952544063,81628.81745282175,path,6
MEX_BZ,533895.810226029,81628.81745282175,path,6
MEX_BZ,592059.8725476126,90934.09611602969,path,6
MEX_BZ,656560.4860856539,90934.09611602969,path,6
MEX_BZ,728087.9719717257,101792.72112092453,path,6
MEX_BZ,807407.8567998726,101792.72112092453,path,6
MEX_BZ,895369.0657143287,131457.35359618807,path,6
MEX_BZ,992913.0080745027,131457.35359618807,path,6
MEX_BZ,1101083.6529370397,131457.35359618807,path,6
MEX_BZ,1221038.702188305,226455.84676592803,path,6
MEX_BZ,1354061.980908323,226455.84676592803,path,6
MEX_BZ,1501577.177574685,226455.84676592803,path,6
MEX_BZ,1665163.0811616515,148370.13499453524,path,6
MEX_BZ,1846570.4782103081,148370.13499453524,path,6
MEX_BZ,2047740.8907114877,148370.13499453524,path,6
MEX_BZ,2270827.3553446764,148370.13499453524,path,6
MEX_BZ,2518217.4664637516,148370.13499453524,path,6
MEX_BZ,2792558.929448246,349938.0292635221,path,6
MEX_BZ,0.0,255225.41038456943,path,7
MEX_BZ,100.0,255225.41038456943,path,7
MEX_BZ,110.9009389077156,255225.41038456943,path,7
MEX_BZ,122.99018250612855,259470.09287857678,path,7
MEX_BZ,136.39726716360954,259470.09287857678,path,7
MEX_BZ,151.26584992890807,262904.01036013884,path,7
MEX_BZ,167.7552478178951,262904.01036013884,path,7
MEX_BZ,186.04214489701076,264609.7162459491,path,7
MEX_BZ,206.32248545483742,264609.7162459491,path,7
MEX_BZ,228.81357354714964,264387.7400517087,path,7
MEX_BZ,253.75640141208532,264387.7400517087,path,7
MEX_BZ,281.41823170443405,262956.19096302544,path,7
MEX_BZ,312.0954612177079,262956.19096302544,path,7
MEX_BZ,346.1167967788031,261390.07920367847,path,7
MEX_BZ,383.84677734500264,261390.07920367847,path,7
MEX_BZ,425.68968004261603,260226.16872729047,path,7
MEX_BZ,472.09385200051156,260226.16872729047,path,7
MEX_BZ,523.5565143941686,259172.84464409266,path,7
MEX_BZ,580.6290901756416,259172.84464409266,path,7
MEX_BZ,643.9231125761132,257713.97573332672,path,7
MEX_BZ,714.116777690696,257713.97573332672,path,7
MEX_BZ,791.9622113565052,255726.7336935033,path,7
MEX_BZ,878.2935281886713,255726.7336935033,path,7
MEX_BZ,974.0357691269381,253328.63373756545,path,7
MEX_BZ,1080.2148132587624,253328.63373756545,path,7
MEX_BZ,1197.968370124193,250449.10819264845,path,7
MEX_BZ,1328.5581702851875,250449.10819264845,path,7
MEX_BZ,1473.3834847814398,246957.45460793894,path,7
MEX_BZ,1633.9961183338348,246957.45460793894,path,7
MEX_BZ,1812.1170369478496,242832.67074758754,path,7
MEX_BZ,2009.6548080818397,242832.67074758754,path,7
MEX_BZ,2228.72605096681,238054.57877362362,path,7
MEX_BZ,2471.678116203043,238054.57877362362,path,7
MEX_BZ,2741.114237645711,232600.38872022962,path,7
MEX_BZ,3039.9214260821627,232600.38872022962,path,7
MEX_BZ,3371.301403581934,226282.4836925485,path,7
MEX_BZ,3738.8049099813593,226282.4836925485,path,7
MEX_BZ,4146.369749097096,218431.80868270635,path,7
MEX_BZ,4598.362982334169,218431.80868270635,path,7
MEX_BZ,5099.627721793423,207496.2363690918,path,7
MEX_BZ,5655.535024267053,207496.2363690918,path,7
MEX_BZ,6272.041442166859,190925.67346675217,path,7
MEX_BZ,6955.752848044069,190925.67346675217,path,7
MEX_BZ,7713.995216581036,166160.56121751992,path,7
MEX_BZ,8554.893122484635,166160.56121751992,path,7
MEX_BZ,9487.456795387048,133299.65850649867,path,7
MEX_BZ,10521.678664548092,133299.65850649867,path,7
MEX_BZ,11668.640427836624,97451.14129447113,path,7
MEX_BZ,12940.6317922361,97451.14129447113,path,7
MEX_BZ,14351.282158180164,66689.98636499903,path,7
MEX_BZ,15915.70665871727,66689.98636499903,path,7
MEX_BZ,17650.668118315243,46321.35305760048,path,7
MEX_BZ,19574.756666696423,46321.35305760048,path,7
MEX_BZ,21708.588932266986,36498.42055458665,path,7
MEX_BZ,24075.028949500494,36498.42055458665,path,7
MEX_BZ,26699.433147300388,34769.8220101402,path,7
MEX_BZ,29609.92204339397,34769.8220101402,path,7
MEX_BZ,32837.681555966534,38681.17510729622,path,7
MEX_BZ,36417.29716109263,38681.17510729622,path,7
MEX_BZ,40387.124476464545,51041.92259829011,path,7
MEX_BZ,44789.700242226994,51041.92259829011,path,7
MEX_BZ,49672.198102581104,62016.93400147018,path,7
MEX_BZ,55086.93407186288,62016.93400147018,path,7
MEX_BZ,61091.927101170215,49996.736071964704,path,7
MEX_BZ,67751.52075201487,30980.159378928158,path,7
MEX_BZ,75137.07263824025,27568.65997199508,path,7
MEX_BZ,83327.71902358072,35719.422064044746,path,7
MEX_BZ,92411.22276753407,47033.376059374736,path,7
MEX_BZ,102484.91370529591,51615.09916356875,path,7
MEX_BZ,113656.73153793515,51968.16828854111,path,7
MEX_BZ,126046.3824073918,51968.16828854111,path,7
MEX_BZ,139786.62154900713,53093.98227266756,path,7
MEX_BZ,155024.67576522386,53093.98227266756,path,7
MEX_BZ,171923.8209622751,55001.32231989304,path,7
MEX_BZ,190665.13165318285,51930.90669278988,path,7
MEX_BZ,211449.42117301183,51930.90669278988,path,7
MEX_BZ,234499.39339580009,52095.629899246,path,7
MEX_BZ,260062.0290088397,52095.629899246,path,7
MEX_BZ,288411.2319132589,55579.90430335935,path,7
MEX_BZ,319850.7641071132,64890.17277145518,path,7
MEX_BZ,354717.50049829076,64890.17277145518,path,7
MEX_BZ,393385.0385225852,71493.87649523557,path,7
MEX_BZ,436267.7012440252,71493.87649523557,path,7
MEX_BZ,483824.97683073155,82195.55572368955,path,7
MEX_BZ,536566.4419753188,82195.55572368955,path,7
MEX_BZ,595057.2220143509,92539.9851492215,path,7
MEX_BZ,659924.0462520849,92539.9851492215,path,7
MEX_BZ,731861.9633713487,105546.01080663796,path,7
MEX_BZ,811641.7888872674,105546.01080663796,path,7
MEX_BZ,900118.3644433584,132723.11382726507,path,7
MEX_BZ,998239.7174484567,132723.11382726507,path,7
MEX_BZ,1107057.2192000644,132723.11382726507,path,7
MEX_BZ,1227736.85033852,142740.46107168673,path,7
MEX_BZ,1361571.6943414323,142740.46107168673,path,7
MEX_BZ,1509995.7929263383,142740.46107168673,path,7
MEX_BZ,1674599.5118223159,286710.5047036315,path,7
MEX_BZ,1857146.5815549681,286710.5047036315,path,7
MEX_BZ,2059592.9958370016,286710.5047036315,path,7
MEX_BZ,2284107.9700607853,286710.5047036315,path,7
MEX_BZ,2533097.1844633715,286710.5047036315,path,7
MEX_BZ,2809228.5610147845,286710.5047036315,path,7
MEX_BZ,0.0,272066.21888981474,path,8
MEX_BZ,100.0,272066.21888981474,path,8
MEX_BZ,110.8933917155735,272066.21888981474,path,8
MEX_BZ,122.97344326183638,276547.8737661237,path,8
MEX_BZ,136.36942214247688,276547.8737661237,path,8
MEX_BZ,151.2246774767209,280185.3813413109,path,8
MEX_BZ,167.69817396487275,280185.3813413109,path,8
MEX_BZ,185.96619295473042,281997.96201119525,path,8
MEX_BZ,206.22421881182865,281997.96201119525,path,8
MEX_BZ,228.68903077938256,281768.3005357623,path,8
MEX_BZ,253.60102271272916,281768.3005357623,path,8
MEX_BZ,281.22677551152753,280255.52309813467,path,8
MEX_BZ,311.861909777075,280255.52309813467,path,8
MEX_BZ,345.8342492207602,278596.1236839844,path,8
MEX_BZ,383.50732867499033,278596.1236839844,path,8
MEX_BZ,425.28428424548935,277360.58091184485,path,8
MEX_BZ,471.612167233124,277360.58091184485,path,8
MEX_BZ,522.9867279881338,276247.85270800965,path,8
MEX_BZ,579.9577208883419,276247.85270800965,path,8
MEX_BZ,643.134787209422,274710.22079260205,path,8
MEX_BZ,713.1939788392652,274710.22079260205,path,8
MEX_BZ,790.8849926461107,272614.7814847547,path,8
MEX_BZ,877.0391929147362,272614.7814847547,path,8
MEX_BZ,972.5785076980436,270078.00581664214,path,8
MEX_BZ,1078.5252942830718,270078.00581664214,path,8
MEX_BZ,1196.0132793408684,267036.1904468995,path,8
MEX_BZ,1326.2996908297462,267036.1904468995,path,8
MEX_BZ,1470.7787114742714,263346.8437481481,path,8
MEX_BZ,1630.996397784429,263346.8437481481,path,8
MEX_BZ,1808.6672242619811,259000.64892896556,path,8
MEX_BZ,2005.6924298320296,259000.64892896556,path,8
MEX_BZ,2224.1803628232383,253991.35343001597,path,8
MEX_BZ,2466.469042206438,253991.35343001597,path,8
MEX_BZ,2735.1511765173404,248312.82310486175,path,8
MEX_BZ,3033.101908188493,248312.82310486175,path,8
MEX_BZ,3363.509580180002,241777.5062316486,path,8
MEX_BZ,3729.9098541398525,241777.5062316486,path,8
MEX_BZ,4136.223545189085,233641.821526761,path,8
MEX_BZ,4586.798578198315,233641.821526761,path,8
MEX_BZ,5086.456514525816,222123.76201450525,path,8
MEX_BZ,5640.544147095423,222123.76201450525,path,8
MEX_BZ,6254.990715928384,204250.48955688218,path,8
MEX_BZ,6936.371356387222,204250.48955688218,path,8
MEX_BZ,7691.977459085323,177018.66947765733,path,8
MEX_BZ,8529.894694377108,177018.66947765733,path,8
MEX_BZ,9459.089536361533,140546.192359863,path,8
MEX_BZ,10489.505212284217,140546.192359863,path,8
MEX_BZ,11632.168104083848,100851.42158235931,path,8
MEX_BZ,12899.305740675714,100851.42158235931,path,8
MEX_BZ,14304.47764359698,67253.4427706243,path,8
MEX_BZ,15862.720426180633,67253.4427706243,path,8
MEX_BZ,17590.708698950795,45509.631433449824,path,8
MEX_BZ,19506.93350307299,45509.631433449824,path,8
MEX_BZ,21631.900181259174,35380.23192123996,path,8
MEX_BZ,23988.347803525587,35380.23192123996,path,8
MEX_BZ,26601.492495857823,34022.54100805064,path,8
MEX_BZ,29499.297275620538,34022.54100805064,path,8
MEX_BZ,32712.771281195382,38843.69779900984,path,8
MEX_BZ,36276.30159787562,38843.69779900984,path,8
MEX_BZ,40228.0212308551,52081.819210123394,path,8
MEX_BZ,44610.21716295626,52081.819210123394,path,8
MEX_BZ,49469.78286368508,63256.414168274656,path,8
MEX_BZ,54858.720091869945,63256.414168274656,path,8
MEX_BZ,60834.695361627426,50488.98291540742,path,8
MEX_BZ,67461.65702634539,30982.37078261033,path,8
MEX_BZ,74810.5195840419,27389.496246576884,path,8
MEX_BZ,82959.92252678741,35238.61643370227,path,8
MEX_BZ,91997.07185456675,46257.15166897181,path,8
MEX_BZ,102018.67325854242,51434.07879867236,path,8
MEX_BZ,113131.96695962647,52314.864007158576,path,8
MEX_BZ,125455.87527607178,52314.864007158576,path,8
MEX_BZ,139122.2752000957,53453.24675214007,path,8
MEX_BZ,154277.40960126047,53453.24675214007,path,8
MEX_BZ,171083.45215776554,55233.6064881425,path,8
MEX_BZ,189720.2427618367,51321.60009915403,path,8
MEX_BZ,210387.21196962075,51321.60009915403,path,8
MEX_BZ,233305.51508894574,51819.351315157124,path,8
MEX_BZ,258720.398741621,51819.351315157124,path,8
MEX_BZ,286903.8252246395,55343.96916104797,path,8
MEX_BZ,318157.3827533241,64126.32705379915,path,8
MEX_BZ,352815.51272866054,64126.32705379915,path,8
MEX_BZ,391249.0885635026,70683.07540301434,path,8
MEX_BZ,433869.384364336,70683.07540301434,path,8
MEX_BZ,481132.47593709076,82183.72271665391,path,8
MEX_BZ,533544.121211756,82183.72271665391,path,8
MEX_BZ,591665.1723107668,90511.50531654872,path,8
MEX_BZ,656117.5771752015,90511.50531654872,path,8
MEX_BZ,727591.0349716272,100894.43183464553,path,8
MEX_BZ,806850.3764984825,100894.43183464553,path,8
MEX_BZ,894743.7485690418,131684.17784943903,path,8
MEX_BZ,992211.6899512736,131684.17784943903,path,8
MEX_BZ,1100297.1959853773,131684.17784943903,path,8
MEX_BZ,1220156.8795795382,226950.5509947859,path,8
MEX_BZ,1353073.348016656,226950.5509947859,path,8
MEX_BZ,1500468.928015135,226950.5509947859,path,8
MEX_BZ,1663920.8859142938,147909.44693529417,path,8
MEX_BZ,1845178.3058541785,147909.44693529417,path,8
MEX_BZ,2046180.8065616568,147909.44693529417,path,8
MEX_BZ,2269079.297029299,147909.44693529417,path,8
MEX_BZ,2516258.9931916823,147909.44693529417,path,8
MEX_BZ,2790364.941898405,349302.27743416035,path,8
MEX_BZ,0.0,585862.3300977513,path,9
MEX_BZ,100.0,585862.3300977513,path,9
MEX_BZ,110.8935877601064,585862.3300977513,path,9
MEX_BZ,122.97387806308417,593370.5386056391,path,9
MEX_BZ,136.3701453918925,593370.5386056391,path,9
MEX_BZ,151.22574685874298,599691.7273781365,path,9
MEX_BZ,167.6996563086765,599691.7273781365,path,9
MEX_BZ,185.96816554205895,603206.0583155842,path,9
MEX_BZ,206.22677086124312,603206.0583155842,path,9
MEX_BZ,228.69226512984616,603279.3903747215,path,9
MEX_BZ,253.60505773234115,603279.3903747215,path,9
MEX_BZ,281.2317472604822,600797.428260499,path,9
MEX_BZ,311.86797445758316,600797.428260499,path,9
MEX_BZ,345.8415859507865,597546.7431222786,path,9
MEX_BZ,383.51614262727884,597546.7431222786,path,9
MEX_BZ,425.2948101985563,594802.6585059295,path,9
MEX_BZ,471.6246735867139,594802.6585059295,path,9
MEX_BZ,523.001521302198,592502.7408087554,path,9
MEX_BZ,579.9751510119444,592502.7408087554,path,9
MEX_BZ,643.1552530742402,589704.1522708437,path,9
MEX_BZ,713.217935001617,589704.1522708437,path,9
MEX_BZ,790.9129566718367,585768.5511410973,path,9
MEX_BZ,877.0717537129354,585768.5511410973,path,9
MEX_BZ,972.6163349227583,580761.4106430995,path,9
MEX_BZ,1078.5691489366993,580761.4106430995,path,9
MEX_BZ,1196.0640257295513,574768.0910509326,path,9
MEX_BZ,1326.3583100394615,574768.0910509326,path,9
MEX_BZ,1470.8463165570743,567568.4579888567,path,9
MEX_BZ,1631.0742508675105,567568.4579888567,path,9
MEX_BZ,1808.7567558182607,559120.0186782244,path,9
MEX_BZ,2005.7952603801762,559120.0186782244,path,9
MEX_BZ,2224.2983273577456,549742.7461354359,path,9
MEX_BZ,2466.60421769504,549742.7461354359,path,9
MEX_BZ,2735.305912844135,539847.3101151877,path,9
MEX_BZ,3033.27886296719,539847.3101151877,path,9
MEX_BZ,3363.7117579132782,529638.9624716638,path,9
MEX_BZ,3730.1406502585787,529638.9624716638,path,9
MEX_BZ,4136.4867955699,517930.3459646132,path,9
MEX_BZ,4587.09861483052,517930.3459646132,path,9
MEX_BZ,5086.798228079705,500205.32625608327,path,9
MEX_BZ,5640.933057235105,500205.32625608327,path,9
MEX_BZ,6255.4330503138635,466807.0131433069,path,9
MEX_BZ,6936.874139424504,466807.0131433069,path,9
MEX_BZ,7692.548611610838,404971.57032595255,path,9
MEX_BZ,8530.54314560551,404971.57032595255,path,9
MEX_BZ,9459.825349585788,310021.1657331373,path,9
MEX_BZ,10490.339725995706,310021.1657331373,path,9
MEX_BZ,11633.114090380352,200109.77803401492,path,9
MEX_BZ,12900.37758304924,200109.77803401492,path,9
MEX_BZ,14305.691536443801,109105.70334960357,path,9
MEX_BZ,15864.094598656418,109105.70334960357,path,9
MEX_BZ,17592.263666107352,55429.69784500247,path,9
MEX_BZ,19508.69234756407,55429.69784500247,path,9
MEX_BZ,21633.888869295122,32196.309942970598,path,9
MEX_BZ,23990.595539195674,32196.309942970598,path,9
MEX_BZ,26604.032118430096,26324.874161227886,path,9
MEX_BZ,29502.165704978175,26324.874161227886,path,9
MEX_BZ,32716.010017181983,31012.08716157035,path,9
MEX_BZ,36279.9572800089,31012.08716157035,path,9
MEX_BZ,40232.146265635776,48476.381521840216,path,9
MEX_BZ,44614.870426857175,48476.381521840216,path,9
MEX_BZ,49475.030490864614,69183.92414370643,path,9
MEX_BZ,54864.636356726354,69183.92414370643,path,9
MEX_BZ,60841.36366750957,58670.77001774801,path,9
MEX_BZ,67469.17101307522,34098.62296845312,path,9
MEX_BZ,74818.98436840082,27837.87703996787,path,9
MEX_BZ,82969.45609179286,35983.85096012922,path,9
MEX_BZ,92007.80660523525,48040.75779624254,path,9
MEX_BZ,102030.75776392552,52722.8221609131,path,9
MEX_BZ,113145.56790324031,51804.995185450156,path,9
MEX_BZ,125471.17963945057,51804.995185450156,path,9
MEX_BZ,139139.49270711487,51686.60285139116,path,9
MEX_BZ,154296.77545413125,51686.60285139116,path,9
MEX_BZ,171105.23009924134,54835.93207175553,path,9
MEX_BZ,189744.72850223418,53274.07944102481,path,9
MEX_BZ,210414.73702180065,53274.07944102481,path,9
MEX_BZ,233336.45105946736,50100.646814515596,path,9
MEX_BZ,258755.16213194816,50100.646814515596,path,9
MEX_BZ,286942.8828025975,52540.20673945807,path,9
MEX_BZ,318201.2575620777,65613.64153857892,path,9
MEX_BZ,352864.7908083648,65613.64153857892,path,9
MEX_BZ,391304.42646958993,72734.97120116225,path,9
MEX_BZ,433931.51757623564,72734.97120116225,path,9
MEX_BZ,481202.22826216434,80722.07102953999,path,9
MEX_BZ,533622.4153014908,80722.07102953999,path,9
MEX_BZ,591753.0414199581,89266.04735097825,path,9
MEX_BZ,656216.1783101399,89266.04735097825,path,9
MEX_BZ,727701.6635903713,100274.99132558863,path,9
MEX_BZ,806974.4829453425,100274.99132558863,path,9
MEX_BZ,894882.9564466582,131750.68647506164,path,9
MEX_BZ,992367.8166574097,131750.68647506164,path,9
MEX_BZ,1100472.2756680362,131750.68647506164,path,9
MEX_BZ,1220353.1887935726,239734.9381648835,path,9
MEX_BZ,1353293.4343980586,239734.9381648835,path,9
MEX_BZ,1500715.6423259673,239734.9381648835,path,9
MEX_BZ,1664197.417852393,146529.9223086288,path,9
MEX_BZ,1845488.2240675658,146529.9223086288,path,9
MEX_BZ,2046528.103358797,146529.9223086288,path,9
MEX_BZ,2269468.438333426,146529.9223086288,path,9
MEX_BZ,2516694.9743511965,146529.9223086288,path,9
MEX_BZ,2790853.3500363287,350934.4166071136,path,9
DR_JAM,0.0,278775.9238404383,path,10
DR_JAM,100.0,278775.9238404383,path,10
DR_JAM,110.81012129322804,278775.9238404383,path,10
DR_JAM,122.78882981019899,278775.9238404383,path,10
DR_JAM,136.06245124721687,285453.23076902196,path,10
DR_JAM,150.7709672615803,285453.23076902196,path,10
DR_JAM,167.0694916975301,291295.2024388138,path,10
DR_JAM,185.12990639401266,291295.2024388138,path,10
DR_JAM,205.142673825245,294424.621172394,path,10
DR_JAM,227.31884568992513,294424.621172394,path,10
DR_JAM,251.8922886313717,294144.3036111325,path,10
DR_JAM,279.1221505607111,294144.3036111325,path,10
DR_JAM,309.29559359259054,291599.28246672475,path,10
DR_JAM,342.7308224145589,291599.28246672475,path,10
DR_JAM,379.7804400268507,288885.2103962499,path,10
DR_JAM,420.83516624170846,288885.2103962499,path,10
DR_JAM,466.3279581569946,286743.2451696052,path,10
DR_JAM,516.7385760579994,286743.2451696052,path,10
DR_JAM,572.5986428987686,284408.608317663,path,10
DR_JAM,634.4972507195026,284408.608317663,path,10
DR_JAM,703.087173124478,281035.56299184007,path,10
